datasheet_id,line,line_in_wargear,dice,name,description,range,type,A,BS_WS,S,AP,D
617,4,0,,Destructor,"<a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
617,5,0,,Scatter laser,,36,Ranged,6,4,5,0,1
617,6,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,4,6,-1,2
617,7,0,,Starcannon,,36,Ranged,2,4,8,-3,2
617,8,0,,Wraithseer D-cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",24,Ranged,1,4,14,-4,D6
617,9,0,,Ghostspear â€“ sweep,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>",Melee,Melee,12,4,7,-1,1
617,10,0,,Ghostspear â€“ strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities"">psychic</a>",Melee,Melee,4,4,10,-2,3
618,1,0,,Aeldari missile launcher â€“ starshot,,48,Ranged,1,3,10,-2,D6
618,2,0,,Aeldari missile launcher â€“ sunburst,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,4,-1,1
618,3,0,,Bright lance,,36,Ranged,1,3,12,-3,D6+2
618,4,0,,Hornet pulse laser,,36,Ranged,2,3,9,-2,D3
618,5,0,,Scatter laser,,36,Ranged,6,3,5,0,1
618,6,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
618,7,0,,Starcannon,,36,Ranged,2,3,8,-3,2
618,8,0,,Wraithbone hull,,Melee,Melee,3,4,6,0,1
619,1,0,,D-flail â€“ blast,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",24,Ranged,D3,3,12,-4,3
619,2,0,,D-flail â€“ rift,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D3,N/A,12,-4,3
619,3,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
619,4,0,,Twin shuriken catapult,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",18,Ranged,2,3,4,-3,1
619,5,0,,Wraithbone hull,,Melee,Melee,3,4,6,0,1
620,1,0,,Aeldari missile launcher â€“ sunburst,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,4,-1,1
620,2,0,,Aeldari missile launcher â€“ starshot,,48,Ranged,1,3,10,-2,D6
620,3,0,,Bright lance,,36,Ranged,1,3,12,-3,D6+2
620,4,0,,Lynx pulsar,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",48,Ranged,4,3,16,-3,D6
620,5,0,,Scatter laser,,36,Ranged,6,3,5,0,1
620,6,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
620,7,0,,Starcannon,,36,Ranged,2,3,8,-3,2
620,8,0,,Wraithbone hull,,Melee,Melee,3,4,6,0,1
621,1,0,,Aeldari missile launcher â€“ sunburst,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,4,-1,1
621,2,0,,Aeldari missile launcher â€“ starshot,,48,Ranged,1,3,10,-2,D6
621,3,0,,Bright lance,,36,Ranged,1,3,12,-3,D6+2
621,4,0,,Scatter laser,,36,Ranged,6,3,5,0,1
621,5,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
621,6,0,,Starcannon,,36,Ranged,2,3,8,-3,2
621,7,0,,Twin Scorpion pulsar,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",60,Ranged,6,3,18,-3,5
621,8,0,,Wraithbone hull,,Melee,Melee,6,4,6,0,1
622,1,0,,Aeldari missile launcher â€“ sunburst,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,4,-1,1
622,2,0,,Aeldari missile launcher â€“ starshot,,48,Ranged,1,3,10,-2,D6
622,3,0,,Bright lance,,36,Ranged,1,3,12,-3,D6+2
622,4,0,,D-impaler,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",36,Ranged,D6+3,3,16,-4,4
622,5,0,,Scatter laser,,36,Ranged,6,3,5,0,1
622,6,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
622,7,0,,Starcannon,,36,Ranged,2,3,8,-3,2
622,8,0,,Wraithbone hull,,Melee,Melee,6,4,6,0,1
623,1,0,,Twin bright lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,1,3,12,-3,D6+2
623,2,0,,Twin shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,3,3,6,-1,2
623,3,0,,Wraithbone hull,,Melee,Melee,3,4,6,0,1
624,1,0,,Phoenix missile array,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,6,-1,2
624,2,0,,Phoenix pulse laser,,48,Ranged,4,3,10,-2,D6
624,3,0,,Twin shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,3,3,6,-1,2
624,4,0,,Wraithbone hull,,Melee,Melee,3,4,6,0,1
625,1,0,,Scatter laser,,36,Ranged,6,3,5,0,1
625,2,0,,Twin pulse laser,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,3,3,9,-2,D6
625,3,0,,Wraithbone hull,,Melee,Melee,6,4,6,0,1
626,1,0,,Scatter laser,,36,Ranged,6,3,5,0,1
626,2,0,,Twin pulse laser,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,3,3,9,-2,D6
626,3,0,,Twin Vampire pulsar,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",60,Ranged,3,3,12,-3,4
626,4,0,,Wraithbone hull,,Melee,Melee,6,4,6,0,1
627,1,0,,Deathshroud cannon â€“ dispersed,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",12,Ranged,3D6,3,6,-1,1
627,2,0,,Deathshroud cannon â€“ focused,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",48,Ranged,D6,3,10,-3,2
627,3,0,,Inferno lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",24,Ranged,4,3,12,-4,D6
627,4,0,,Scatter laser,,36,Ranged,6,3,5,0,1
627,5,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
627,6,0,,Starcannon,,36,Ranged,2,3,8,-3,2
627,7,0,,Titanic feet,,Melee,Melee,5,3,8,-1,2
628,1,0,,Cloudburst missile launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,2D6,3,8,-2,2
628,2,0,,Revenant pulsar,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",60,Ranged,6,3,14,-3,4
628,3,0,,Sonic lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-monster 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",18,Ranged,D6+6,N/A,8,-3,2
628,4,0,,Revenant feet,,Melee,Melee,8,3,10,-1,3
629,1,0,,Brace of pistols,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,2,3,3,0,1
629,2,0,,Dark lance,,36,Ranged,1,3,12,-3,D6+2
629,3,0,,Dissonance cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",24,Ranged,3,3,6,-1,2
629,4,0,,Dissonance pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,6,-1,1
629,5,0,,Scatter laser,,36,Ranged,6,3,5,0,1
629,6,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
629,7,0,,Splinter cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,3,3,-1,2
629,8,0,,Twin shuriken catapult,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",18,Ranged,2,3,4,-3,1
629,9,0,,Close combat weapon,,Melee,Melee,2,3,3,0,1
629,10,0,,Void sabre,,Melee,Melee,3,3,4,-2,1
630,1,0,,Spear of Starlight,,24,Ranged,3,3,8,-2,4
630,2,0,,Spear of Starlight,,Melee,Melee,4,3,5,-2,1
631,1,0,,Pulse laser,,48,Ranged,3,3,9,-2,D6
631,2,0,,Voidstorm missile launcher,,48,Ranged,2D6,3,8,-3,2
631,3,0,,Phantom starcannon,,36,Ranged,4,3,8,-3,2
631,4,0,,Phantom pulsar,,120,Ranged,8,3,18,-4,6
631,5,0,,D-bombard,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",72,Ranged,D6,3,20,-4,2D6
631,6,0,,Phantom feet,,Melee,Melee,4,3,12,-2,4
631,7,0,,Wraith glaive â€“ sweep,,Melee,Melee,12,3,8,-3,4
631,8,0,,Wraith glaive â€“ strike,,Melee,Melee,6,3,18,-4,12
632,1,0,,Aeldari missile launcher â€“ starshot ,,48,Melee,1,3,10,-2,D6
632,2,0,,Aeldari missile launcher â€“ sunburst,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>",48,Melee,D6,3,4,-1,1
632,3,0,,Blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,1,3,8,-4,D6+1
632,4,0,,Brace of pistols,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,2,3,3,0,1
632,5,0,,Corsair firearm,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",24,Ranged,4,3,4,0,1
632,6,0,,Dark lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",36,Ranged,1,4,12,-3,D6+2
632,7,0,,Dissonance pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,6,-1,1
632,8,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
632,9,0,,Fusion gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,8,-4,D6+1
632,10,0,,Shredder,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",18,Ranged,D6,N/A,6,0,1
632,11,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
632,12,0,,Splinter cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,3,3,-1,2
632,13,0,,Close combat weapon,,Melee,Melee,2,3,3,0,1
632,14,0,,Spar-glaive,,Melee,Melee,4,3,3,0,1
632,15,0,,Void sabre,,Melee,Melee,3,3,4,-2,1
633,1,0,,Aeldari missile launcher â€“ starshot,,48,Ranged,1,3,10,-2,D6
,,,,,,,,,,,,
633,2,0,,Aeldari missile launcher â€“ sunburst,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>",48,Ranged,D6 ,3,4,-1,1
633,3,0,,Blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>",18,Ranged,1,3,8,-4,D6+1
633,4,0,,Brace of pistols,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,2,3,3,0,1
633,5,0,,Corsair firearm,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",24,Ranged,4,3,4,0,1
633,6,0,,Dark lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",36,Ranged,1,4,12,-3,D6+2
633,7,0,,Dissonance pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,6,-1,1
633,8,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
633,9,0,,Fusion gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,8,-4,D6+1
633,10,0,,Shardcarbine,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,3,3,2,0,1
633,11,0,,Shuriken cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",24,Ranged,3,3,6,-1,2
633,12,0,,Shuriken catapult,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,2,3,4,-1,1
633,13,0,,Splinter cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,4,3,-1,2
633,14,0,,Shredder,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",18,Ranged,D6 ,N/A,6,0,1
633,15,0,,Close combat weapon,,Melee,Melee,2,3,3,0,1
633,16,0,,Spar-glaive,,Melee,Melee,4,3,3,0,1
633,17,0,,Void sabre,,Melee,Melee,3,3,4,-2,1
634,1,0,,Blast pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",6,Ranged,1,2,8,-3,D3
634,2,0,,Splinter pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,2,0,1
634,3,0,,Huskblade,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>",Melee,Melee,5,2,3,-2,2
639,1,0,,Blast pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",6,Ranged,1,2,8,-3,D3
639,2,0,,Splinter pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,2,0,1
639,3,0,,Succubus weapons,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>",Melee,Melee,6,2,3,-2,1
640,1,0,,Lelithâ€™s blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",Melee,Melee,8,2,3,-2,1
641,1,0,,Stinger pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",12,Ranged,1,2,2,-1,D3
641,2,0,,Haemonculus tools and scissorhands,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,5,2,3,-1,D3
642,1,0,,Casket of Flensing,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, one shot, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,3D6,N/A,3,-1,1
642,2,0,,Haemonculus tools and scissorhands,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,5,2,3,-1,D3
643,1,0,,The Executionerâ€™s demiklaives â€“ single blade,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,5,2,6,-2,3
643,2,0,,The Executionerâ€™s demiklaives â€“ dual blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,7,2,5,-2,2
644,1,0,,Blast pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",6,Ranged,1,3,8,-3,D3
644,2,0,,Blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,1,3,8,-4,D6+1
644,3,0,,Dark lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",36,Ranged,1,4,12,-3,D6+2
644,4,0,,Shredder,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",18,Ranged,D6,N/A,6,0,1
644,5,0,,Splinter cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,4,3,-1,2
644,6,0,,Splinter pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,2,0,1
644,7,0,,Splinter rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",24,Ranged,2,3,2,0,1
644,8,0,,Sybarite weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>",Melee,Melee,3,3,3,-1,1
644,9,0,,Close combat weapon,,Melee,Melee,2,3,3,0,1
646,1,0,,Blast pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",6,Ranged,1,3,8,-4,D3
646,2,0,,Splinter pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,2,0,1
646,3,0,,Hekatarii blade,,Melee,Melee,3,3,3,-1,1
648,1,0,,Demiklaives â€“ single blade,,Melee,Melee,3,3,4,-2,2
648,2,0,,Demiklaives â€“ dual blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,6,3,4,-1,1
648,3,0,,Klaive,,Melee,Melee,3,3,4,-2,2
649,1,0,,Baleblast,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",18,Ranged,2,3,5,0,1
649,2,0,,Glimmersteel blade,,Melee,Melee,3,3,5,0,1
650,1,0,,Liquifier gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,-1,1
650,2,0,,Ossefactor,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",24,Ranged,1,3,2,-2,2
650,3,0,,Hexrifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,3,6,-2,3
650,4,0,,Stinger pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,2,0,1
650,5,0,,Wrack blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>",Melee,Melee,2,3,3,0,1
651,1,0,,Liquifier gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,-1,1
651,2,0,,Monstrous weapons,,Melee,Melee,4,3,5,-1,2
652,1,0,,Splinter pods,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,2,3,2,0,1
652,2,0,,Agoniser,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>",Melee,Melee,3,3,3,-1,1
652,3,0,,Clawed Fiend fists,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,5,4,5,-1,2
652,4,0,,Khymerae talons,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,4,4,5,0,1
652,5,0,,Razorwing feathers,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,6,4,3,0,1
656,1,0,,Dark lance,,36,Ranged,1,3,12,-3,D6+2
656,2,0,,Disintegrator cannon,,36,Ranged,3,3,5,-2,2
656,3,0,,Bladevanes,,Melee,Melee,3,4,6,0,1
657,1,0,,Splinter cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,3,3,-1,2
657,2,0,,Twin splinter rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,2,3,2,0,1
657,3,0,,Bladevanes,,Melee,Melee,3,4,5,0,1
658,1,0,,Blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,1,3,8,-4,D6+1
658,2,0,,Heat lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 3</a>",18,Ranged,1,3,14,-4,D6
658,3,0,,Splinter pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,2,0,1
658,4,0,,Splinter rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",24,Ranged,2,3,2,0,1
658,5,0,,Agoniser,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>",Melee,Melee,4,3,3,-1,1
658,6,0,,Bladevanes,,Melee,Melee,3,3,4,0,1
659,1,0,,Splinter pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,2,0,1
659,2,0,,Splinter pods,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",18,Ranged,2,3,2,0,1
659,3,0,,Helliarch weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,5,3,3,-1,1
